Throttle_Position,Brake_Pressure,Steering_Angle,Vehicle_Speed,Gear_Position,Threat_Type,Attack_Severity
77.27,147.22,51.15,18.42,N,Steering_Mismatch,Medium
52.83,475.11,13.08,0.0,R,Sensor_Spoofing,High
93.62,439.38,2.59,19.18,R,Acceleration_Anomaly,Medium
100.0,500.0,-2.43,18.37,D,Acceleration_Anomaly,High
66.64,222.65,81.11,10.81,P,Steering_Mismatch,High
89.22,372.6,-14.14,26.59,P,Acceleration_Anomaly,Medium
78.99,419.64,-25.14,25.55,R,Acceleration_Anomaly,Medium
52.26,254.82,0.35,0.0,D,Sensor_Spoofing,High
59.06,164.84,18.32,0.0,N,Sensor_Spoofing,Low
29.52,127.72,24.15,0.0,N,Sensor_Spoofing,High
63.03,369.43,66.71,1.9,P,Steering_Mismatch,High
37.55,306.75,56.38,10.73,D,Steering_Mismatch,Medium
93.08,356.77,24.79,3.74,N,Acceleration_Anomaly,Low
100.0,500.0,-3.43,17.59,P,Acceleration_Anomaly,High
56.58,444.18,74.95,1.41,P,Steering_Mismatch,High
97.71,398.65,-2.91,0.0,D,Sensor_Spoofing,Low
36.6,117.69,-25.39,0.0,N,Sensor_Spoofing,Medium
96.09,301.45,-14.99,20.88,R,Acceleration_Anomaly,Low
18.79,225.95,39.38,3.04,N,Steering_Mismatch,Low
63.26,75.12,3.93,0.0,R,Sensor_Spoofing,Medium
100.0,500.0,-14.17,27.25,R,Acceleration_Anomaly,High
82.61,334.11,87.64,15.14,R,Steering_Mismatch,High
14.4,300.79,-0.1,0.0,D,Sensor_Spoofing,Medium
85.36,437.02,9.83,13.23,D,Acceleration_Anomaly,Low
44.73,438.34,13.65,0.0,P,Sensor_Spoofing,Medium
80.87,174.03,36.27,24.97,P,Steering_Mismatch,Medium
96.11,469.15,0.42,28.86,P,Acceleration_Anomaly,Low
19.39,314.94,81.85,13.47,P,Steering_Mismatch,High
16.99,280.61,-22.83,0.0,R,Sensor_Spoofing,Low
94.63,423.24,6.21,3.49,N,Acceleration_Anomaly,Low
56.51,355.1,23.59,0.0,N,Sensor_Spoofing,Low
44.27,418.36,80.11,12.56,P,Steering_Mismatch,High
92.34,313.15,21.86,0.0,D,Sensor_Spoofing,Medium
6.5,81.17,7.36,0.0,R,Sensor_Spoofing,Low
0.29,102.62,18.0,0.0,N,Sensor_Spoofing,High
58.04,26.7,13.59,0.0,D,Sensor_Spoofing,Low
64.95,266.7,56.78,25.81,P,Steering_Mismatch,Low
57.5,152.38,21.67,0.0,N,Sensor_Spoofing,High
20.49,416.14,71.95,13.15,P,Steering_Mismatch,High
100.0,500.0,-24.05,21.47,N,Acceleration_Anomaly,High
93.49,351.87,-14.7,10.54,P,Acceleration_Anomaly,Medium
71.87,317.57,11.74,24.71,P,Acceleration_Anomaly,Medium
63.47,63.14,29.61,0.0,N,Sensor_Spoofing,Low
84.12,375.37,4.94,18.53,R,Acceleration_Anomaly,Low
63.67,82.61,87.35,8.82,R,Steering_Mismatch,High
67.82,396.96,-8.47,0.0,D,Sensor_Spoofing,Low
70.19,401.81,-21.46,5.53,N,Acceleration_Anomaly,Medium
42.4,352.34,31.59,17.98,P,Steering_Mismatch,Medium
61.64,447.01,23.18,0.0,R,Sensor_Spoofing,Low
36.28,57.07,-23.23,0.0,R,Sensor_Spoofing,High
78.59,337.96,-0.01,16.53,R,Acceleration_Anomaly,Low
12.08,479.96,-3.84,0.0,R,Sensor_Spoofing,High
16.58,431.95,3.41,0.0,N,Sensor_Spoofing,High
86.02,28.14,86.68,16.54,P,Steering_Mismatch,High
100.0,500.0,1.53,4.03,D,Acceleration_Anomaly,High
94.3,336.02,35.32,15.08,R,Steering_Mismatch,Low
98.45,433.46,7.18,13.89,P,Acceleration_Anomaly,Medium
30.71,151.06,23.23,0.0,N,Sensor_Spoofing,Low
6.97,303.02,2.72,0.0,R,Sensor_Spoofing,Low
74.01,455.33,-26.52,27.92,P,Acceleration_Anomaly,Low
86.05,119.44,65.4,27.43,N,Steering_Mismatch,High
13.55,90.55,24.77,0.0,P,Sensor_Spoofing,Low
55.26,175.27,50.08,14.77,P,Steering_Mismatch,Low
80.93,219.69,30.46,20.17,P,Steering_Mismatch,Medium
95.74,49.31,76.53,10.13,P,Steering_Mismatch,High
15.58,60.72,-18.86,0.0,N,Sensor_Spoofing,Low
74.48,428.79,23.52,10.73,R,Acceleration_Anomaly,Medium
100.0,500.0,8.21,13.03,R,Acceleration_Anomaly,High
62.01,331.01,18.36,0.0,R,Sensor_Spoofing,Low
29.71,123.45,7.37,0.0,R,Sensor_Spoofing,High
27.6,25.01,42.75,4.29,N,Steering_Mismatch,Medium
100.0,500.0,24.73,2.5,D,Acceleration_Anomaly,High
26.36,397.26,12.67,0.0,R,Sensor_Spoofing,High
78.24,241.67,-15.62,0.0,N,Sensor_Spoofing,Medium
98.71,459.01,83.41,11.8,P,Steering_Mismatch,High
92.95,417.26,28.32,15.92,D,Acceleration_Anomaly,Low
66.25,287.69,-19.01,0.0,N,Sensor_Spoofing,High
92.81,302.37,-23.77,22.27,N,Acceleration_Anomaly,Low
12.62,54.61,-24.0,0.0,P,Sensor_Spoofing,Low
9.83,121.85,35.22,6.53,P,Steering_Mismatch,Medium
14.41,90.14,36.41,19.77,R,Steering_Mismatch,Medium
88.92,404.29,50.89,12.58,R,Steering_Mismatch,Low
8.3,110.5,67.47,21.5,N,Steering_Mismatch,High
92.84,344.67,-14.15,19.94,N,Acceleration_Anomaly,Low
46.43,419.4,-19.03,0.0,R,Sensor_Spoofing,High
83.88,223.44,36.26,22.0,P,Steering_Mismatch,Low
61.69,166.55,-7.21,0.0,N,Sensor_Spoofing,Low
85.44,485.52,-3.31,9.54,D,Acceleration_Anomaly,Low
94.56,443.08,75.4,26.49,D,Steering_Mismatch,High
92.89,445.63,28.4,19.81,R,Acceleration_Anomaly,Medium
83.02,387.0,25.67,9.7,R,Acceleration_Anomaly,Low
88.95,338.69,14.14,22.58,R,Acceleration_Anomaly,Low
100.0,500.0,-13.93,6.37,N,Acceleration_Anomaly,High
100.0,500.0,-13.41,19.07,D,Acceleration_Anomaly,High
26.84,299.38,-7.22,0.0,P,Sensor_Spoofing,Medium
51.17,285.65,32.45,27.76,P,Steering_Mismatch,Low
18.28,252.96,57.71,1.91,N,Steering_Mismatch,Low
43.28,2.53,23.1,0.0,R,Sensor_Spoofing,High
66.0,159.54,25.11,0.0,P,Sensor_Spoofing,Medium
66.98,0.67,9.42,0.0,N,Sensor_Spoofing,Low
55.1,2.1,49.57,6.98,D,Steering_Mismatch,Low
68.17,171.58,18.64,0.0,R,Sensor_Spoofing,High
88.5,405.32,29.82,5.91,D,Acceleration_Anomaly,Medium
92.56,337.28,18.36,21.99,D,Acceleration_Anomaly,Medium
38.02,121.47,33.56,7.4,P,Steering_Mismatch,Medium
92.42,383.92,86.34,11.3,P,Steering_Mismatch,High
51.21,416.82,71.58,10.9,P,Steering_Mismatch,High
55.7,28.13,21.48,0.0,N,Sensor_Spoofing,High
70.06,429.07,-14.69,12.52,D,Acceleration_Anomaly,Medium
84.31,438.98,-25.59,24.11,N,Acceleration_Anomaly,Low
35.83,241.91,-3.51,0.0,D,Sensor_Spoofing,Low
100.0,500.0,1.85,2.81,R,Acceleration_Anomaly,High
78.16,438.7,28.38,5.15,N,Acceleration_Anomaly,Medium
1.59,46.47,-5.25,0.0,D,Sensor_Spoofing,Low
100.0,500.0,23.93,1.36,R,Acceleration_Anomaly,High
97.72,458.33,-9.14,15.39,R,Acceleration_Anomaly,Medium
25.16,128.33,-21.13,0.0,R,Sensor_Spoofing,High
100.0,500.0,29.39,22.49,R,Acceleration_Anomaly,High
57.81,287.53,-4.62,0.0,N,Sensor_Spoofing,Low
75.02,157.28,-0.54,0.0,D,Sensor_Spoofing,Medium
95.61,328.78,24.41,4.49,N,Acceleration_Anomaly,Low
48.83,366.75,-20.99,0.0,N,Sensor_Spoofing,Medium
33.99,71.23,24.96,0.0,D,Sensor_Spoofing,Medium
91.72,298.92,12.43,0.0,N,Sensor_Spoofing,Medium
38.77,473.38,49.22,24.22,P,Steering_Mismatch,Low
79.38,346.29,22.19,18.36,P,Acceleration_Anomaly,Medium
12.83,93.72,-29.37,0.0,D,Sensor_Spoofing,Low
90.0,304.49,33.84,20.62,P,Steering_Mismatch,Medium
9.04,268.32,2.05,0.0,R,Sensor_Spoofing,High
88.43,224.12,-5.86,0.0,D,Sensor_Spoofing,Low
100.0,500.0,-23.48,21.54,D,Acceleration_Anomaly,High
98.29,185.46,49.77,3.66,N,Steering_Mismatch,Low
78.1,92.18,87.31,7.26,P,Steering_Mismatch,High
99.04,475.79,6.34,18.38,D,Acceleration_Anomaly,Low
57.11,347.35,51.3,28.63,D,Steering_Mismatch,Low
72.25,219.88,49.64,23.86,R,Steering_Mismatch,Low
56.25,299.04,9.02,0.0,R,Sensor_Spoofing,Medium
89.04,489.84,15.06,3.14,P,Acceleration_Anomaly,Medium
100.0,500.0,24.9,20.22,D,Acceleration_Anomaly,High
100.0,500.0,-8.53,16.39,R,Acceleration_Anomaly,High
30.03,165.46,5.61,0.0,R,Sensor_Spoofing,Low
95.8,342.85,-7.26,26.06,R,Acceleration_Anomaly,Medium
33.78,107.43,68.14,10.99,N,Steering_Mismatch,High
23.18,211.56,51.44,12.37,N,Steering_Mismatch,Low
74.64,446.31,18.2,8.34,R,Acceleration_Anomaly,Medium
68.51,269.62,55.22,3.85,D,Steering_Mismatch,Low
54.06,158.2,53.83,22.87,P,Steering_Mismatch,Low
92.85,302.95,25.72,24.34,P,Acceleration_Anomaly,Low
34.37,278.96,18.37,0.0,N,Sensor_Spoofing,Low
16.21,419.41,64.88,4.43,R,Steering_Mismatch,High
100.0,500.0,-24.69,20.37,N,Acceleration_Anomaly,High
87.26,251.28,50.13,16.99,R,Steering_Mismatch,Medium
10.35,459.06,9.62,0.0,P,Sensor_Spoofing,Low
100.0,500.0,1.45,23.15,D,Acceleration_Anomaly,High
75.96,378.54,6.91,19.91,D,Acceleration_Anomaly,Medium
17.75,137.46,7.54,0.0,N,Sensor_Spoofing,Low
3.63,419.24,10.71,0.0,D,Sensor_Spoofing,High
82.93,463.42,-0.78,3.11,P,Acceleration_Anomaly,Medium
96.29,213.96,42.11,20.67,D,Steering_Mismatch,Low
22.22,58.17,59.7,28.0,N,Steering_Mismatch,Low
94.59,430.79,88.73,9.01,D,Steering_Mismatch,High
8.57,329.4,-15.54,0.0,N,Sensor_Spoofing,High
88.54,158.25,17.18,0.0,P,Sensor_Spoofing,Medium
7.18,266.55,36.25,21.1,N,Steering_Mismatch,Low
84.19,32.83,81.07,3.76,N,Steering_Mismatch,High
100.0,500.0,-13.65,27.62,R,Acceleration_Anomaly,High
96.04,17.43,-11.06,0.0,D,Sensor_Spoofing,Medium
78.07,479.06,-27.78,6.84,N,Acceleration_Anomaly,Medium
18.45,29.55,47.82,26.5,D,Steering_Mismatch,Low
63.6,153.54,52.08,4.0,P,Steering_Mismatch,Medium
80.4,417.91,-4.25,21.91,R,Acceleration_Anomaly,Low
92.05,371.5,-9.7,0.5,R,Acceleration_Anomaly,Low
72.07,316.65,75.43,14.12,P,Steering_Mismatch,High
18.09,368.91,0.98,0.0,D,Sensor_Spoofing,Low
14.03,213.22,36.65,29.51,D,Steering_Mismatch,Medium
51.94,40.66,17.5,0.0,D,Sensor_Spoofing,Medium
31.2,392.49,11.08,0.0,P,Sensor_Spoofing,Medium
51.59,106.19,10.36,0.0,R,Sensor_Spoofing,High
100.0,500.0,-25.28,23.18,P,Acceleration_Anomaly,High
81.04,364.7,-20.32,7.16,R,Acceleration_Anomaly,Low
87.37,309.73,9.75,19.85,N,Acceleration_Anomaly,Medium
100.0,500.0,-19.76,29.49,P,Acceleration_Anomaly,High
100.0,500.0,4.51,18.59,R,Acceleration_Anomaly,High
100.0,500.0,-12.75,20.66,D,Acceleration_Anomaly,High
41.45,33.65,32.94,16.38,P,Steering_Mismatch,Low
99.72,473.06,13.55,5.61,D,Acceleration_Anomaly,Low
82.4,484.65,-27.52,27.92,P,Acceleration_Anomaly,Low
28.92,489.07,18.11,0.0,P,Sensor_Spoofing,Medium
36.07,442.51,52.77,20.59,P,Steering_Mismatch,Medium
26.98,166.34,-21.3,0.0,N,Sensor_Spoofing,Low
23.78,217.54,32.91,21.56,D,Steering_Mismatch,Low
66.47,449.95,22.42,0.0,D,Sensor_Spoofing,High
17.35,283.62,31.18,5.33,N,Steering_Mismatch,Medium
84.87,183.04,-24.48,0.0,P,Sensor_Spoofing,Medium
89.18,478.86,1.23,6.48,R,Acceleration_Anomaly,Medium
14.82,71.79,-28.18,0.0,D,Sensor_Spoofing,Medium
89.28,414.54,-23.66,0.0,D,Sensor_Spoofing,High
89.92,350.61,27.15,28.52,N,Acceleration_Anomaly,Medium
21.09,200.24,2.37,0.0,D,Sensor_Spoofing,Medium
80.89,269.23,53.39,23.39,N,Steering_Mismatch,Low
59.2,404.55,18.32,0.0,N,Sensor_Spoofing,Medium
15.88,57.3,46.4,11.7,P,Steering_Mismatch,Low
94.52,311.34,71.67,29.66,P,Steering_Mismatch,High
33.66,447.93,73.17,9.14,P,Steering_Mismatch,High
30.67,381.78,17.67,0.0,R,Sensor_Spoofing,Medium
13.68,295.36,24.37,0.0,D,Sensor_Spoofing,Medium
90.63,302.68,14.35,9.09,P,Acceleration_Anomaly,Medium
81.46,130.86,53.41,23.11,R,Steering_Mismatch,Low
98.09,309.04,20.82,29.34,R,Acceleration_Anomaly,Low
24.74,307.34,37.51,6.67,P,Steering_Mismatch,Low
100.0,500.0,-8.45,2.1,D,Acceleration_Anomaly,High
55.44,389.9,2.48,0.0,R,Sensor_Spoofing,High
1.91,290.93,9.84,0.0,P,Sensor_Spoofing,Medium
7.96,471.04,73.32,24.2,N,Steering_Mismatch,High
41.55,395.52,38.36,4.45,N,Steering_Mismatch,Medium
91.72,389.29,29.2,15.84,N,Acceleration_Anomaly,Low
28.68,164.9,13.67,0.0,N,Sensor_Spoofing,Low
85.66,336.59,-3.01,4.86,R,Acceleration_Anomaly,Medium
28.05,271.93,34.77,22.45,R,Steering_Mismatch,Medium
56.94,392.66,28.33,0.0,N,Sensor_Spoofing,Low
21.24,416.25,-20.27,0.0,P,Sensor_Spoofing,Medium
79.18,341.13,0.06,25.16,P,Acceleration_Anomaly,Medium
81.43,490.95,29.33,21.5,D,Acceleration_Anomaly,Low
53.85,400.74,47.88,21.03,P,Steering_Mismatch,Medium
79.56,443.78,-6.05,26.1,P,Acceleration_Anomaly,Medium
35.52,445.49,72.27,9.74,P,Steering_Mismatch,High
55.06,151.0,8.82,0.0,D,Sensor_Spoofing,Low
94.72,393.35,-15.39,1.14,N,Acceleration_Anomaly,Low
73.44,302.0,-8.07,11.57,D,Acceleration_Anomaly,Medium
46.72,414.57,41.9,12.26,N,Steering_Mismatch,Medium
69.76,492.23,60.96,28.52,D,Steering_Mismatch,High
94.64,491.35,8.46,0.0,N,Sensor_Spoofing,Medium
74.43,479.91,52.41,11.98,P,Steering_Mismatch,Low
23.75,383.85,20.6,0.0,P,Sensor_Spoofing,Low
100.0,500.0,20.15,29.56,R,Acceleration_Anomaly,High
37.5,380.0,-3.22,0.0,D,Sensor_Spoofing,Low
85.4,273.38,30.03,25.3,P,Steering_Mismatch,Medium
45.17,351.67,-18.42,0.0,N,Sensor_Spoofing,High
19.89,426.91,5.5,0.0,D,Sensor_Spoofing,Medium
100.0,500.0,15.35,3.01,P,Acceleration_Anomaly,High
71.89,484.86,-21.24,14.54,N,Acceleration_Anomaly,Low
15.53,31.81,54.97,8.72,D,Steering_Mismatch,Medium
91.48,291.24,16.94,0.0,D,Sensor_Spoofing,Medium
14.47,497.07,-24.68,0.0,P,Sensor_Spoofing,Low
55.15,423.05,79.85,24.43,D,Steering_Mismatch,High
85.0,412.18,46.55,9.07,D,Steering_Mismatch,Medium
79.21,31.23,31.33,24.41,P,Steering_Mismatch,Low
58.72,26.8,39.7,3.62,R,Steering_Mismatch,Low
100.0,500.0,22.64,21.07,R,Acceleration_Anomaly,High
28.39,274.58,59.59,10.9,D,Steering_Mismatch,Low
90.03,454.75,28.03,15.93,R,Acceleration_Anomaly,Low
30.07,351.87,23.81,0.0,N,Sensor_Spoofing,High
25.69,300.89,23.2,0.0,D,Sensor_Spoofing,Low
84.61,427.62,-26.18,0.0,D,Sensor_Spoofing,Medium
87.07,475.5,-29.7,2.9,D,Acceleration_Anomaly,Medium
71.31,342.64,0.56,6.95,R,Acceleration_Anomaly,Medium
76.76,38.23,-12.63,0.0,N,Sensor_Spoofing,Low
13.14,330.26,39.63,15.97,N,Steering_Mismatch,Medium
14.88,19.55,87.67,13.74,N,Steering_Mismatch,High
63.56,298.15,76.87,9.89,P,Steering_Mismatch,High
100.0,500.0,-2.68,17.86,N,Acceleration_Anomaly,High
78.29,438.73,6.96,0.0,N,Sensor_Spoofing,Low
100.0,500.0,2.54,0.06,R,Acceleration_Anomaly,High
77.65,484.79,87.55,17.16,R,Steering_Mismatch,High
84.33,343.49,-24.25,22.71,R,Acceleration_Anomaly,Low
24.73,264.66,1.41,0.0,P,Sensor_Spoofing,High
62.52,334.81,49.83,10.96,D,Steering_Mismatch,Low
98.52,402.59,-7.15,11.54,N,Acceleration_Anomaly,Low
5.6,2.09,66.19,22.34,D,Steering_Mismatch,High
67.05,357.07,40.67,5.89,P,Steering_Mismatch,Low
0.37,145.66,88.89,3.69,D,Steering_Mismatch,High
99.95,392.0,-18.85,7.42,R,Acceleration_Anomaly,Medium
74.05,448.43,26.92,18.72,N,Acceleration_Anomaly,Medium
23.1,314.02,-14.16,0.0,P,Sensor_Spoofing,Low
63.29,182.83,-29.59,0.0,D,Sensor_Spoofing,Low
93.59,371.42,20.88,11.37,D,Acceleration_Anomaly,Medium
13.1,44.1,-18.51,0.0,P,Sensor_Spoofing,Low
1.12,59.32,58.36,10.5,N,Steering_Mismatch,Low
73.24,241.73,38.99,8.57,P,Steering_Mismatch,Medium
15.43,241.2,-8.59,0.0,D,Sensor_Spoofing,Medium
100.0,500.0,-1.92,1.12,N,Acceleration_Anomaly,High
84.68,307.68,-4.31,20.97,N,Acceleration_Anomaly,Low
72.45,466.83,50.59,15.06,N,Steering_Mismatch,Medium
52.51,114.81,40.02,16.93,D,Steering_Mismatch,Low
37.09,289.48,33.18,0.2,N,Steering_Mismatch,Low
71.19,379.33,24.58,12.89,R,Acceleration_Anomaly,Low
43.09,381.2,-23.05,0.0,R,Sensor_Spoofing,Medium
73.37,326.37,-21.33,29.4,R,Acceleration_Anomaly,Medium
20.03,278.12,-5.58,0.0,P,Sensor_Spoofing,Low
94.1,342.12,-3.24,25.52,N,Acceleration_Anomaly,Low
16.89,218.67,10.02,0.0,P,Sensor_Spoofing,High
92.6,314.07,24.43,3.11,N,Acceleration_Anomaly,Medium
68.36,217.34,36.03,2.08,R,Steering_Mismatch,Low
73.1,472.65,2.46,28.93,R,Acceleration_Anomaly,Low
40.33,335.86,89.97,23.02,R,Steering_Mismatch,High
88.72,116.47,-14.69,0.0,P,Sensor_Spoofing,Low
77.0,72.85,-2.08,0.0,N,Sensor_Spoofing,Medium
56.67,325.4,-1.36,0.0,R,Sensor_Spoofing,High
94.18,487.29,39.18,21.19,N,Steering_Mismatch,Low
27.41,404.07,61.7,12.63,R,Steering_Mismatch,High
25.27,173.07,88.98,7.24,P,Steering_Mismatch,High
83.32,62.97,44.57,18.33,P,Steering_Mismatch,Low
85.35,293.07,45.81,22.44,N,Steering_Mismatch,Medium
44.39,222.56,-13.43,0.0,P,Sensor_Spoofing,Medium
94.95,450.98,-21.38,16.43,D,Acceleration_Anomaly,Medium
100.0,500.0,12.21,21.67,R,Acceleration_Anomaly,High
34.37,371.29,27.42,0.0,N,Sensor_Spoofing,Medium
63.29,255.03,51.17,6.43,R,Steering_Mismatch,Low
84.12,306.31,15.39,17.4,D,Acceleration_Anomaly,Low
10.57,412.64,-8.09,0.0,P,Sensor_Spoofing,Low
37.24,228.66,-27.31,0.0,N,Sensor_Spoofing,Medium
75.75,431.9,23.69,0.0,D,Sensor_Spoofing,High
90.43,27.25,-11.27,0.0,N,Sensor_Spoofing,High
44.21,180.16,48.86,16.24,D,Steering_Mismatch,Low
48.29,217.3,65.97,22.14,D,Steering_Mismatch,High
28.0,378.24,46.25,9.55,P,Steering_Mismatch,Low
23.26,372.68,14.37,0.0,D,Sensor_Spoofing,High
94.14,233.73,37.69,0.41,R,Steering_Mismatch,Medium
15.91,283.95,31.61,21.42,R,Steering_Mismatch,Low
79.51,81.45,-2.03,0.0,D,Sensor_Spoofing,Medium
78.6,363.31,14.21,29.73,P,Acceleration_Anomaly,Medium
82.0,387.77,-26.8,6.56,R,Acceleration_Anomaly,Medium
95.29,37.27,-17.66,0.0,N,Sensor_Spoofing,High
74.6,376.75,-21.24,6.54,R,Acceleration_Anomaly,Low
4.73,480.45,-10.73,0.0,P,Sensor_Spoofing,Low
66.82,349.94,80.44,4.24,R,Steering_Mismatch,High
100.0,500.0,28.46,3.33,D,Acceleration_Anomaly,High
41.88,281.31,57.5,24.54,R,Steering_Mismatch,Medium
100.0,500.0,-11.93,28.69,R,Acceleration_Anomaly,High
82.48,217.31,-29.0,0.0,P,Sensor_Spoofing,Medium
71.1,283.7,40.52,0.03,R,Steering_Mismatch,Medium
76.16,295.55,24.34,0.0,N,Sensor_Spoofing,Medium
61.27,470.8,21.47,0.0,R,Sensor_Spoofing,Medium
36.1,491.36,20.99,0.0,P,Sensor_Spoofing,High
1.37,75.23,-14.43,0.0,D,Sensor_Spoofing,Low
27.52,430.81,51.53,2.19,D,Steering_Mismatch,Medium
100.0,500.0,-17.54,12.12,P,Acceleration_Anomaly,High
100.0,500.0,-3.93,24.62,D,Acceleration_Anomaly,High
47.8,439.63,10.22,0.0,N,Sensor_Spoofing,Low
79.96,496.56,1.28,14.72,R,Acceleration_Anomaly,Medium
95.95,393.58,25.14,27.29,P,Acceleration_Anomaly,Low
87.23,111.25,77.8,25.3,P,Steering_Mismatch,High
41.18,201.77,50.41,17.45,P,Steering_Mismatch,Medium
61.36,181.61,16.71,0.0,P,Sensor_Spoofing,High
70.44,283.33,60.97,17.72,D,Steering_Mismatch,High
78.12,428.38,-16.26,0.0,P,Sensor_Spoofing,Medium
94.53,465.79,67.14,12.66,R,Steering_Mismatch,High
64.02,331.42,-17.59,0.0,D,Sensor_Spoofing,High
32.6,141.72,-20.06,0.0,R,Sensor_Spoofing,Low
65.44,19.94,6.24,0.0,R,Sensor_Spoofing,Medium
51.72,108.51,74.11,26.52,P,Steering_Mismatch,High
21.79,410.74,-28.16,0.0,D,Sensor_Spoofing,High
83.58,475.96,-0.29,27.12,R,Acceleration_Anomaly,Low
74.29,270.2,30.11,23.04,R,Steering_Mismatch,Medium
63.96,12.78,12.91,0.0,N,Sensor_Spoofing,Low
19.84,96.31,8.03,0.0,D,Sensor_Spoofing,High
68.32,165.2,36.73,27.1,R,Steering_Mismatch,Medium
41.48,375.41,79.38,2.36,D,Steering_Mismatch,High
81.52,454.24,4.97,29.03,D,Acceleration_Anomaly,Low
91.72,379.94,58.41,17.62,N,Steering_Mismatch,Medium
100.0,500.0,0.94,9.51,D,Acceleration_Anomaly,High
94.4,287.4,54.59,15.14,D,Steering_Mismatch,Medium
10.03,85.1,47.3,9.46,R,Steering_Mismatch,Medium
100.0,500.0,25.24,25.42,R,Acceleration_Anomaly,High
62.08,254.74,32.1,8.04,N,Steering_Mismatch,Low
39.13,360.34,-14.98,0.0,P,Sensor_Spoofing,Low
26.31,195.69,7.07,0.0,P,Sensor_Spoofing,High
89.72,46.76,37.85,23.71,D,Steering_Mismatch,Low
19.01,476.32,51.88,15.55,D,Steering_Mismatch,Low
84.84,304.96,-15.15,23.77,R,Acceleration_Anomaly,Low
93.01,476.43,28.07,17.43,N,Acceleration_Anomaly,Medium
76.9,414.31,16.81,28.4,R,Acceleration_Anomaly,Medium
83.65,350.15,12.96,13.64,D,Acceleration_Anomaly,Low
0.88,297.4,11.52,0.0,N,Sensor_Spoofing,Medium
30.47,330.8,73.06,21.08,N,Steering_Mismatch,High
67.17,142.57,89.66,13.29,D,Steering_Mismatch,High
100.0,500.0,-14.59,15.95,D,Acceleration_Anomaly,High
100.0,500.0,14.9,10.75,N,Acceleration_Anomaly,High
100.0,500.0,18.11,27.08,N,Acceleration_Anomaly,High
69.81,328.86,66.91,27.9,N,Steering_Mismatch,High
90.39,426.65,-26.72,14.78,R,Acceleration_Anomaly,Medium
20.52,211.93,64.02,21.3,P,Steering_Mismatch,High
92.07,215.97,2.94,0.0,P,Sensor_Spoofing,Low
35.26,464.03,3.55,0.0,R,Sensor_Spoofing,Low
86.56,418.45,-7.94,26.94,P,Acceleration_Anomaly,Medium
73.63,343.37,11.89,0.0,N,Sensor_Spoofing,Medium
35.36,130.4,5.71,0.0,N,Sensor_Spoofing,Low
71.01,461.69,17.66,10.67,N,Acceleration_Anomaly,Medium
0.29,251.77,18.99,0.0,D,Sensor_Spoofing,Low
55.09,435.02,8.83,0.0,N,Sensor_Spoofing,High
70.9,478.47,2.59,0.0,N,Sensor_Spoofing,Low
7.91,371.29,-25.17,0.0,P,Sensor_Spoofing,High
26.31,247.72,83.78,21.63,R,Steering_Mismatch,High
100.0,500.0,-17.25,27.3,P,Acceleration_Anomaly,High
73.46,290.19,50.57,20.3,P,Steering_Mismatch,Low
70.04,165.65,85.3,27.81,P,Steering_Mismatch,High
89.84,458.98,31.84,19.49,D,Steering_Mismatch,Low
63.8,311.64,47.37,29.46,N,Steering_Mismatch,Low
57.91,387.63,13.55,0.0,R,Sensor_Spoofing,Medium
79.22,487.67,32.05,26.52,D,Steering_Mismatch,Low
49.3,244.49,-2.11,0.0,D,Sensor_Spoofing,Low
47.45,225.2,-6.92,0.0,R,Sensor_Spoofing,Medium
75.46,347.12,-20.08,10.9,P,Acceleration_Anomaly,Medium
54.8,227.03,86.23,29.62,R,Steering_Mismatch,High
100.0,500.0,7.55,13.6,D,Acceleration_Anomaly,High
82.57,328.41,-13.39,23.77,P,Acceleration_Anomaly,Medium
12.42,164.4,50.89,7.57,P,Steering_Mismatch,Low
31.49,169.18,52.05,9.47,D,Steering_Mismatch,Medium
40.3,102.89,-17.94,0.0,P,Sensor_Spoofing,Low
99.97,272.04,3.87,0.0,D,Sensor_Spoofing,Low
62.85,7.35,32.01,22.62,P,Steering_Mismatch,Medium
70.52,492.07,-8.17,11.63,N,Acceleration_Anomaly,Medium
79.44,444.53,5.93,13.46,D,Acceleration_Anomaly,Low
98.04,481.32,-28.31,24.93,D,Acceleration_Anomaly,Low
4.38,495.46,5.55,0.0,P,Sensor_Spoofing,Medium
15.25,412.36,36.38,7.03,N,Steering_Mismatch,Low
89.58,197.98,27.28,0.0,R,Sensor_Spoofing,Medium
80.8,373.89,-16.47,24.01,N,Acceleration_Anomaly,Low
82.77,431.6,-1.58,25.28,P,Acceleration_Anomaly,Low
0.13,284.64,83.22,10.69,P,Steering_Mismatch,High
98.75,358.45,13.68,2.42,D,Acceleration_Anomaly,Medium
100.0,500.0,-15.52,16.4,P,Acceleration_Anomaly,High
48.2,326.86,4.12,0.0,D,Sensor_Spoofing,Medium
86.49,455.67,-15.45,26.79,R,Acceleration_Anomaly,Low
13.49,451.79,34.86,0.54,P,Steering_Mismatch,Low
64.57,47.17,55.49,9.91,P,Steering_Mismatch,Low
10.69,489.44,36.58,16.26,R,Steering_Mismatch,Low
54.73,89.12,-16.66,0.0,N,Sensor_Spoofing,Medium
29.95,325.48,-13.82,0.0,D,Sensor_Spoofing,High
23.33,136.32,0.0,0.0,P,Sensor_Spoofing,High
100.0,500.0,-22.38,3.76,P,Acceleration_Anomaly,High
