X,Y,Z,Intensity,Threat_Type,Attack_Severity
-48.692965817647845,-16.704137752705897,2.1491027695451894,17.674,jamming,Medium
-11.212,-28.847,3.621,92.496,intensity_manipulation,Low
4.85763735399899,27.289057698834007,3.4650134913972868,72.717,jamming,Medium
-46.59903560204512,-46.39101284902227,3.916976539597122,33.846,jamming,Low
23.600134817377626,-29.770958510171535,5.858277778424963,219.048,jamming,High
47.924,18.754,-4.27,255.0,intensity_manipulation,High
-9.46091753354542,31.225007158895423,8.053781740348652,117.268,jamming,Medium
19.351574573361678,-14.427797800774604,-3.1942577448949905,6.303,jamming,Low
39.92461361339747,30.057550807773517,2.803,73.42,spoofing,Low
-29.603572436454883,27.621526779621963,4.720718579738353,162.783,jamming,Low
-18.743721029508336,-53.211350245185386,0.867,129.392,spoofing,High
-1.302593189978011,-2.6567299887046754,-3.0769592845956995,248.126,jamming,Medium
-0.23617260613854008,49.8781698018135,9.429795428020467,176.584,jamming,High
-27.36333331455506,-3.5223062694672578,1.815,142.811,spoofing,High
41.539,48.084,-4.806,255.0,intensity_manipulation,Medium
36.539143998387324,-10.584178994686836,-3.725,150.491,spoofing,Low
39.92296276128228,4.6777023319303765,1.679,82.97,spoofing,High
-11.266,1.686,4.671,255.0,intensity_manipulation,High
-6.737509983151664,55.185997585522486,-0.286,14.382,spoofing,High
-17.56447004836082,2.4344397895386476,0.197,63.009,spoofing,Medium
-5.062797868210005,26.016426515274624,0.922,129.706,spoofing,Medium
10.64955281162279,25.64757557720818,-6.048013865362756,101.837,jamming,Medium
-61.16839878002885,-11.13820079865797,-3.741,221.902,spoofing,High
21.628,2.39,3.69,34.452,intensity_manipulation,Medium
51.77268900801364,-30.822725910514215,-3.248,156.847,spoofing,High
19.074224650303794,8.719085937464428,-5.204228892806595,48.223,jamming,Medium
21.774,46.331,1.28,255.0,intensity_manipulation,High
8.32395886136843,-35.29343353566178,-4.571,162.633,spoofing,Medium
13.40309631990705,-38.85692586481185,-4.943,70.37,spoofing,High
-12.814,29.456,2.732,94.3765,intensity_manipulation,Low
-20.556405016107878,1.7536177415542866,1.026,53.597,spoofing,High
5.426685819900933,30.560189302979282,1.973,107.403,spoofing,Low
-26.737658651748283,-27.66930458232707,-8.462855641227753,108.728,jamming,Medium
-9.288101049901254,45.00868921901801,-1.8047850166766808,220.608,jamming,Medium
-34.205732237103994,-7.751855864323632,4.845,126.2,spoofing,Medium
0.7762987972473443,-5.432194523523744,-2.852,97.371,spoofing,High
-31.390589993237096,8.42823557794458,4.005024438534216,220.455,jamming,Low
35.878,-47.296,-1.581,255.0,intensity_manipulation,High
1.1919339187290583,9.711363066600686,-0.5692616832947418,137.133,jamming,Medium
-48.8038735022635,46.99090958360535,-4.327,151.39,spoofing,Medium
-23.43295242459557,48.91575034298678,-0.3807592367879138,127.759,jamming,Medium
-5.926738081798614,-46.41023532248555,-3.866246790155971,223.72,jamming,Low
-17.492729942928598,19.984421183279572,4.952,6.397,spoofing,High
22.341,-7.9,-1.787,63.505,intensity_manipulation,Low
-9.390995995338203,-39.458163006175404,-0.627,177.515,spoofing,Medium
36.815,-33.552,2.909,194.5,intensity_manipulation,High
37.429594270304754,19.332228144849147,-3.2582775206968346,45.319,jamming,Low
13.079296502975307,26.355308548427118,2.336514161034592,15.553,jamming,Medium
-6.087502659960256,6.905033130407116,-3.939,82.26,spoofing,Medium
20.04757880615874,23.543395189020835,4.393,169.479,spoofing,High
21.15632107791366,26.082199778064624,-2.851,185.016,spoofing,Medium
27.717,4.913,-3.652,122.611,intensity_manipulation,Low
15.941060146591091,13.734920821694336,-3.965,14.879,spoofing,High
-1.707497176939019,-31.42094121282404,-7.713011753919789,229.914,jamming,High
13.493,41.069,2.101,255.0,intensity_manipulation,High
-30.892996163036212,-24.59692209642009,-4.172,98.669,spoofing,Medium
43.495,45.658,-1.519,124.3665,intensity_manipulation,Low
28.724,-4.537,2.202,140.126,intensity_manipulation,Medium
20.462,27.882,-0.586,255.0,intensity_manipulation,High
-56.9414564945622,-18.01158272693468,6.219838788911647,228.376,jamming,High
46.616,-24.495,-1.025,91.2505,intensity_manipulation,Low
47.85927888230669,42.99939674584682,-2.046,234.762,spoofing,High
42.62814861213266,19.35914216804221,-0.77,59.242,spoofing,Low
-43.02065032944825,0.09911296675809939,-1.468,205.922,spoofing,Medium
38.21,-39.251,1.547,255.0,intensity_manipulation,High
15.401852858891367,9.37566539659182,9.59179106000052,27.03,jamming,High
-49.753559709146614,3.781686158780662,4.645,139.154,spoofing,Medium
23.42589219720012,8.009188111663757,-2.254133858251191,41.729,jamming,Medium
42.421,9.428,4.918,255.0,intensity_manipulation,High
-8.523079921044568,49.131536571518886,1.4969650514492292,148.035,jamming,High
17.311,-33.576,-3.818,255.0,intensity_manipulation,Medium
21.937,38.053,2.894,189.518,intensity_manipulation,Medium
-16.60959765171217,-58.86198617449283,3.172,67.947,spoofing,Medium
10.741778976222252,45.49958485845763,-2.7251727309681435,23.647,jamming,Low
-31.156223595982926,-12.052004430102784,-4.404772452451791,48.785,jamming,Low
-21.147746715918274,-9.265380977102472,-4.821,41.274,spoofing,High
28.077223517340535,30.398562151499306,-4.455,84.823,spoofing,Medium
43.015376716647495,35.915584608726725,8.488700956918311,227.645,jamming,High
23.462054357356013,17.339938166165684,-3.477,140.166,spoofing,Low
-13.482201856967151,-32.193709460704895,1.44,83.399,spoofing,Low
-31.997,-5.176,-3.364,255.0,intensity_manipulation,High
-15.075,4.189,-4.084,13.8995,intensity_manipulation,Low
6.67,20.047,2.953,112.753,intensity_manipulation,Low
-27.076,27.873,2.341,121.718,intensity_manipulation,Medium
41.28249284101719,32.62234553377674,4.471,218.861,spoofing,Medium
-4.4475971487359995,-39.006540176912594,-0.42,216.94,spoofing,Low
-15.125358925686697,-30.918680102764693,1.5944376000305631,158.762,jamming,Medium
35.20018559304084,-14.554135613172445,-2.5030249816012833,79.779,jamming,Low
-30.623698832157373,44.288954343675,1.7046058923177387,83.126,jamming,Low
-6.384181373717777,-13.415511871934944,-0.472,58.985,spoofing,Medium
35.17250210573723,24.549093270446054,-0.6287093275478168,106.003,jamming,Medium
27.538495114353434,-38.50011850402028,-2.063,56.905,spoofing,High
-17.924490553773488,-23.06183220652511,-3.7404740749111696,201.816,jamming,Low
-3.044,37.255,2.853,255.0,intensity_manipulation,High
29.301430140898262,-22.989423490171028,4.247,167.48,spoofing,Low
12.22401512834785,41.89457326263394,-7.385150965520228,183.087,jamming,Medium
50.58318815097731,45.27892236801804,6.214478658950698,139.491,jamming,High
-3.338,-22.555,0.717,30.964999999999996,intensity_manipulation,High
42.469923569662015,27.346811286791944,-1.8774596637451673,187.551,jamming,Low
-0.960008136054121,18.91961383875612,-4.108,81.379,spoofing,High
-44.365239858020004,7.400843074222026,4.995,200.274,spoofing,High
-15.756,12.62,-0.065,1.066,intensity_manipulation,Medium
4.701,34.433,-0.332,12.2,intensity_manipulation,Medium
-24.351,-28.614,2.305,102.3425,intensity_manipulation,Low
32.67022142167301,-10.978103141244912,-1.418,63.645,spoofing,Low
8.864795295086896,-49.928464220067326,1.055,139.253,spoofing,Low
40.69136891250935,-14.0742274840735,-1.779068978289701,104.138,jamming,Medium
-27.415062819271142,-29.089017940064217,2.436,24.044,spoofing,High
-47.168,-13.907,-0.111,35.385,intensity_manipulation,High
5.0564882002563625,9.550358736419797,9.911445613021703,217.244,jamming,High
10.553794627521475,46.80386423456007,-2.423,1.615,spoofing,Low
-8.622855888517535,13.169549558185798,0.261665764395127,183.343,jamming,Medium
35.069218869666784,41.3423533726265,-3.420051295424395,104.768,jamming,Medium
11.756793823743866,-22.37948002993938,-4.289429760229773,254.628,jamming,High
-44.616,29.294,4.886,67.663,intensity_manipulation,Low
9.549311928452388,33.344822153624584,4.037491372932761,146.111,jamming,High
-32.902125145003126,32.00570108468356,-0.18778230594130235,178.262,jamming,Low
-13.311,-38.411,1.56,58.1755,intensity_manipulation,Low
-22.321,2.064,-1.825,90.462,intensity_manipulation,Low
6.661,45.908,-4.196,255.0,intensity_manipulation,High
67.04699125107744,41.64342059153598,3.187805521216454,32.944,jamming,High
-46.276405650814596,-29.42644488139353,5.169637370069533,230.507,jamming,Medium
44.367,20.251,2.813,111.2865,intensity_manipulation,Low
-4.428459151211324,-9.620102760506892,-3.883,232.669,spoofing,Low
-46.56198498144333,32.290830723604714,-3.171,57.969,spoofing,Low
57.607433562738585,-20.12947578173278,-3.2631629504920836,104.588,jamming,Medium
25.195353336514916,12.15497804624399,2.781611447728901,133.121,jamming,Medium
45.875,-40.968,3.816,45.9415,intensity_manipulation,Low
-8.461,-43.99,4.227,115.865,intensity_manipulation,Low
-18.648,42.427,-4.602,209.374,intensity_manipulation,Medium
33.709304246111536,1.923906505656289,-2.1726854837500102,202.782,jamming,High
-11.383392441081863,-6.9786018883052146,-2.32,166.696,spoofing,Medium
6.400530947897964,37.72088027249087,4.993047520672919,110.349,jamming,Medium
29.297,13.549,1.16,133.618,intensity_manipulation,Medium
14.547,5.641,-4.953,120.56,intensity_manipulation,Low
11.156,-7.998,4.571,255.0,intensity_manipulation,Medium
-16.31748036539822,-12.26187896852047,-0.293,94.906,spoofing,Low
19.120767935511637,-7.4413491428758185,4.115,219.496,spoofing,Low
33.62289140741856,5.053522363400363,10.826089307746415,208.4,jamming,High
-0.529,-17.465,-0.594,109.5765,intensity_manipulation,Low
49.19948907211393,-38.54694690388912,1.2078256273776273,196.87,jamming,Medium
-21.392437845918344,5.754066308431546,1.0899021621033742,10.528,jamming,Low
-32.473,-5.85,-3.511,255.0,intensity_manipulation,High
53.529951534961654,3.1462022949319213,-1.175,209.897,spoofing,High
-24.262,-27.284,1.731,175.494,intensity_manipulation,Medium
-36.764,-39.695,-2.516,255.0,intensity_manipulation,Medium
54.26802264121481,-24.490309593452004,-2.52,30.087,spoofing,Medium
15.523,36.138,-0.834,14.326,intensity_manipulation,Low
-43.437,1.958,3.574,255.0,intensity_manipulation,Medium
-24.67388739135824,-43.41096940837143,-0.045,53.653,spoofing,Low
-13.252320230559693,36.709121806630705,-4.062,21.071,spoofing,Low
-16.386945410630048,34.41355204590033,-0.420517679555527,209.358,jamming,Low
-36.94363089079134,-12.872313107694314,-2.175,122.528,spoofing,Low
42.175,-19.913,1.262,255.0,intensity_manipulation,High
25.191562945903108,-1.7420282521569703,1.642,197.174,spoofing,High
38.002,47.152,-2.356,249.974,intensity_manipulation,Medium
-33.342,-5.362,0.481,183.2,intensity_manipulation,High
42.789,-13.573,3.082,119.99,intensity_manipulation,Medium
1.2692633556963362,-37.84098644387429,-1.0691099259836787,132.694,jamming,Low
28.64246642713967,-16.704374383107094,3.39,15.654,spoofing,Medium
17.01780098339766,-39.47480973806521,1.424,59.697,spoofing,High
-7.05,-30.933,3.74,72.0515,intensity_manipulation,Low
50.416976573651574,-19.59413010941517,0.2680664276682748,102.243,jamming,Medium
24.802,-24.954,4.085,255.0,intensity_manipulation,Medium
34.6,-38.891,1.419,255.0,intensity_manipulation,High
42.429954781395935,49.18952731183363,0.7236310299338564,159.001,jamming,Medium
43.99097963258172,-26.266606725471647,-1.1360712907278674,138.686,jamming,Medium
44.70208877659542,52.01873875103673,0.30586243309321715,215.584,jamming,Medium
40.962,24.613,1.637,54.2315,intensity_manipulation,Low
-21.758,-22.265,4.917,255.0,intensity_manipulation,Medium
-34.968,-23.825,3.793,255.0,intensity_manipulation,Medium
49.80850314107682,15.56533804575157,-2.0063899903644162,119.285,jamming,Low
10.176,-28.96,-4.868,165.568,intensity_manipulation,Medium
-8.689,-1.597,1.474,255.0,intensity_manipulation,High
-32.175,37.73,-0.365,255.0,intensity_manipulation,Medium
35.81228264765272,-26.298259275960245,-1.3716024070585462,3.322,jamming,Low
-24.929883163920664,-23.113878959048677,5.627060090038947,47.945,jamming,Medium
29.603283830312257,-12.210530835939526,2.04454255491404,73.639,jamming,High
6.298,-21.231,-4.474,195.408,intensity_manipulation,Medium
-21.332616025758682,-33.71529318883387,-1.7503442443039,96.934,jamming,High
36.356,-24.704,1.6,120.3455,intensity_manipulation,Low
-5.723794838030798,40.84294341328042,-0.424,26.276,spoofing,Medium
-44.528838157949174,38.35825337818893,-2.796,204.886,spoofing,Low
-15.58549339827311,-10.621864258796368,-1.8730926522656421,21.825,jamming,Medium
-1.1523957087256578,-47.193536925049905,1.5534313139039087,90.933,jamming,Low
-31.030966467983525,-23.005116407476635,0.034,13.092,spoofing,Medium
-2.572,-22.875,-4.38,255.0,intensity_manipulation,High
6.0661669187540825,-22.139560459337922,3.1252896510527535,44.417,jamming,Low
19.86682385262998,-3.468080492245101,-0.9418801857377974,179.562,jamming,Medium
24.971,17.263,0.82,255.0,intensity_manipulation,Medium
-45.23815897440413,-33.23527134874852,-4.207536258564027,139.488,jamming,Medium
-7.889274791717792,-12.143612968809794,-3.737,232.865,spoofing,Medium
-46.17990963089842,7.2462085038821975,-3.8497971118876118,103.033,jamming,Low
40.27535618879314,43.495027328192485,2.8320795929813776,198.542,jamming,Low
38.55520621436549,-13.690548547203214,0.844,248.905,spoofing,Low
25.52,37.877,-3.829,255.0,intensity_manipulation,High
-46.506910787659265,42.89379229969835,1.0663999982780283,91.598,jamming,High
-37.995,-19.749,-4.076,255.0,intensity_manipulation,Medium
24.097965283569383,-9.968058743930026,2.801381583244999,231.959,jamming,Medium
-34.258,46.717,-4.803,70.2855,intensity_manipulation,Low
-21.46976372601607,6.384375520925481,-3.636,41.962,spoofing,Medium
-17.286834406250854,32.82471857903895,-3.904,43.452,spoofing,Medium
-42.095277035017155,-56.02522056106642,7.113537587652148,86.596,jamming,High
-6.7203776199177305,-22.417789655633886,-1.2037702993876942,21.021,jamming,Low
-47.682,-44.802,-3.897,8.513,intensity_manipulation,Low
17.879,46.261,-4.857,255.0,intensity_manipulation,Medium
21.657,28.532,-1.027,255.0,intensity_manipulation,High
15.4762495514025,-33.86101168248895,-0.23,61.234,spoofing,High
-45.2632286382918,36.13469467117967,0.8648133709326611,92.93,jamming,Low
-48.591749967830225,33.02819265996132,-3.0858000599393587,85.129,jamming,Medium
35.758,-22.314,1.171,3.536,intensity_manipulation,Low
32.96063128589107,44.30783469436406,1.052,250.368,spoofing,Low
59.16781120659225,-16.220102399009356,-1.44,142.724,spoofing,High
-22.261558001319855,-5.485877042105374,-1.915,129.589,spoofing,Medium
-25.919,29.716,-4.429,255.0,intensity_manipulation,Medium
41.37237118045691,38.691913184975085,2.331,2.942,spoofing,Low
20.548304501061665,-39.35940002852585,3.704360815277414,211.686,jamming,Low
-12.945693218857034,28.676746155134623,8.217879608740457,183.055,jamming,High
2.9684008106141313,26.187727078680503,-2.613,134.331,spoofing,High
-3.1614225101845026,41.09925490308023,-2.0707583035696953,16.531,jamming,High
14.092,-17.811,2.902,255.0,intensity_manipulation,Medium
-9.682224817728901,-49.20778791442853,-3.3131633333044155,32.587,jamming,High
-20.653976044183885,0.17648559266213226,-2.391,154.232,spoofing,Low
3.806409857532537,-6.700009326366717,1.5946199368760139,19.549,jamming,Medium
0.06281520923904704,-24.727175454972713,-3.647,184.108,spoofing,Low
1.94,24.814,2.508,179.662,intensity_manipulation,Medium
37.22898444916684,-45.29762393003421,-3.8034640002005835,39.348,jamming,High
7.7567603510575305,28.75693825473322,-1.0671545310653283,196.684,jamming,Medium
43.525451702497676,-43.28513529807288,-3.019,39.073,spoofing,Low
2.567475411781135,-11.584899928697123,-0.3548592106442712,162.845,jamming,Medium
6.433155228345422,22.58283979108713,4.965,195.506,spoofing,High
0.9440388764881407,32.986915212094026,1.984,170.593,spoofing,Medium
-9.33,-49.851,4.826,117.328,intensity_manipulation,Medium
26.759357534810988,12.455994349394913,3.046,238.971,spoofing,Medium
24.70634979848485,5.710994709676189,1.0079184671104038,241.742,jamming,High
7.517426627965692,40.99654697627639,-1.168,226.763,spoofing,Low
63.751906393505664,0.8692443612887626,4.813,56.166,spoofing,Medium
34.30308108675519,-0.5429314773648173,-3.071029351668832,133.209,jamming,Medium
48.28067113110535,16.89798565362553,-8.431409269413749,110.276,jamming,High
20.264607340854695,8.071056767872255,3.209,81.338,spoofing,Medium
-34.57710556719016,27.628185311693997,2.6863920221001285,135.367,jamming,High
36.263,-31.553,-3.174,109.3635,intensity_manipulation,Low
-12.548923452746187,-49.79017509489483,5.652448637311422,19.97,jamming,High
-55.03986656262056,-19.802164752422474,0.145,106.083,spoofing,Medium
-4.86132627175717,-23.26651438640556,-5.630046034010665,13.397,jamming,Low
46.4772904730821,-34.007740900018476,3.72,97.56,spoofing,High
-11.273787267462355,54.93462634806136,2.988,236.904,spoofing,Low
48.765,42.304,1.445,58.914,intensity_manipulation,Medium
23.91,30.514,-0.616,13.9335,intensity_manipulation,Low
3.123841101559819,-40.22110627009573,-0.227,155.786,spoofing,Medium
-8.241462958832702,-37.68746290091365,-6.913653774295338,46.175,jamming,Medium
-18.101,-21.118,0.472,255.0,intensity_manipulation,High
-37.23383218875258,3.231875741641282,3.861,51.323,spoofing,Low
0.869,-1.911,4.647,255.0,intensity_manipulation,Medium
-46.806114546348496,16.405270783407524,-2.582233944967364,99.52,jamming,Low
-1.1446799887631198,13.980553101831802,2.1719763662947758,198.968,jamming,Low
-32.56629224616332,47.70155651858379,-8.160259669935105,123.672,jamming,Medium
23.668224094480163,19.28288214305844,1.8617380492461368,238.284,jamming,High
